law_id,act_name,violation_type,evidence,gap_amount,gap_percentage,severity,applicable_rule,state_affected,worker_id,industry,education,gender
1,"Minimum Wages Act, 1948",Below Minimum Wage,Earning ₹13518 vs state minimum ₹21600,8082.0,37.416666666666664,CRITICAL,"Section 3-5 of Minimum Wages Act, 1948",Karnataka,558,IT Services,10th Pass,Male
1,"Minimum Wages Act, 1948",Below Minimum Wage,Earning ₹10952 vs state minimum ₹20400,9448.0,46.31372549019608,CRITICAL,"Section 3-5 of Minimum Wages Act, 1948",Maharashtra,559,Agriculture,5th Pass,Female
2,"Equal Remuneration Act, 1976",Gender Wage Discrimination,Female earning 51.0% of male average,10517.632458966098,48.988414119654614,CRITICAL,"Section 5 of Equal Remuneration Act, 1976",Maharashtra,559,Agriculture,5th Pass,Female
10,Agricultural Laborers Act (State-wise),Agricultural Wage Standard Violation,Agricultural worker earning 53.6% of agricultural average,6412.714956331874,36.929572253033385,HIGH,State Agricultural Laborers Act (varies by state),Maharashtra,559,Agriculture,5th Pass,Female
1,"Minimum Wages Act, 1948",Below Minimum Wage,Earning ₹7805 vs state minimum ₹17500,9695.0,55.400000000000006,CRITICAL,"Section 3-5 of Minimum Wages Act, 1948",Odisha,560,Metals,5th Pass,Female
2,"Equal Remuneration Act, 1976",Gender Wage Discrimination,Female earning 36.4% of male average,13664.632458966098,63.64632689955299,CRITICAL,"Section 5 of Equal Remuneration Act, 1976",Odisha,560,Metals,5th Pass,Female
7,"Industrial Disputes Act, 1947",Weak Collective Bargaining / Union Protection,"Worker earning below fair wage threshold, no union protection",295.0,3.641975308641975,MEDIUM,"Section 2A-2B of Industrial Disputes Act, 1947",Odisha,560,Metals,5th Pass,Female
1,"Minimum Wages Act, 1948",Below Minimum Wage,Earning ₹16969 vs state minimum ₹22500,5531.0,24.58222222222222,CRITICAL,"Section 3-5 of Minimum Wages Act, 1948",Chhattisgarh,562,Small Manufacturing,10th Pass,Male
1,"Minimum Wages Act, 1948",Below Minimum Wage,Earning ₹17255 vs state minimum ₹20400,3145.0,15.416666666666668,HIGH,"Section 3-5 of Minimum Wages Act, 1948",Maharashtra,565,Mining,5th Pass,Male
1,"Minimum Wages Act, 1948",Below Minimum Wage,Earning ₹21275 vs state minimum ₹21600,325.0,1.5046296296296295,HIGH,"Section 3-5 of Minimum Wages Act, 1948",Karnataka,568,IT Services,Diploma,Male
1,"Minimum Wages Act, 1948",Below Minimum Wage,Earning ₹16083 vs state minimum ₹19500,3417.0,17.52307692307692,HIGH,"Section 3-5 of Minimum Wages Act, 1948",Rajasthan,571,Metals,10th Pass,Male
1,"Minimum Wages Act, 1948",Below Minimum Wage,Earning ₹16030 vs state minimum ₹16800,770.0,4.583333333333333,HIGH,"Section 3-5 of Minimum Wages Act, 1948",Assam,574,Machinery,10th Pass,Male
1,"Minimum Wages Act, 1948",Below Minimum Wage,Earning ₹15780 vs state minimum ₹21600,5820.0,26.944444444444443,CRITICAL,"Section 3-5 of Minimum Wages Act, 1948",Karnataka,575,Food Processing,Illiterate,Male
1,"Minimum Wages Act, 1948",Below Minimum Wage,Earning ₹11837 vs state minimum ₹19500,7663.0,39.297435897435896,CRITICAL,"Section 3-5 of Minimum Wages Act, 1948",Uttar Pradesh,577,Metals,Illiterate,Male
1,"Minimum Wages Act, 1948",Below Minimum Wage,Earning ₹15625 vs state minimum ₹19500,3875.0,19.871794871794872,HIGH,"Section 3-5 of Minimum Wages Act, 1948",Rajasthan,578,Construction,12th Pass,Female
2,"Equal Remuneration Act, 1976",Gender Wage Discrimination,Female earning 72.8% of male average,5844.632458966098,27.22278767527423,CRITICAL,"Section 5 of Equal Remuneration Act, 1976",Rajasthan,578,Construction,12th Pass,Female
5,"Building and Other Construction Workers Act, 1996",Construction Wage Standard Violation,Construction worker earning 78.2% of construction average,1356.525546305933,7.988243121072382,HIGH,"Section 20-22 of Building & Construction Workers Act, 1996",Rajasthan,578,Construction,12th Pass,Female
7,"Industrial Disputes Act, 1947",Weak Collective Bargaining / Union Protection,"Worker earning below fair wage threshold, no union protection",575.0,3.5493827160493825,MEDIUM,"Section 2A-2B of Industrial Disputes Act, 1947",Rajasthan,578,Construction,12th Pass,Female
1,"Minimum Wages Act, 1948",Below Minimum Wage,Earning ₹15584 vs state minimum ₹21600,6016.0,27.85185185185185,CRITICAL,"Section 3-5 of Minimum Wages Act, 1948",Karnataka,579,IT Services,10th Pass,Female
2,"Equal Remuneration Act, 1976",Gender Wage Discrimination,Female earning 72.6% of male average,5885.632458966098,27.413755080414308,CRITICAL,"Section 5 of Equal Remuneration Act, 1976",Karnataka,579,IT Services,10th Pass,Female
1,"Minimum Wages Act, 1948",Below Minimum Wage,Earning ₹7684 vs state minimum ₹18000,10316.0,57.31111111111111,CRITICAL,"Section 3-5 of Minimum Wages Act, 1948",Tamil Nadu,582,Retail,Illiterate,Female
2,"Equal Remuneration Act, 1976",Gender Wage Discrimination,Female earning 35.8% of male average,13785.632458966098,64.20991363179566,CRITICAL,"Section 5 of Equal Remuneration Act, 1976",Tamil Nadu,582,Retail,Illiterate,Female
1,"Minimum Wages Act, 1948",Below Minimum Wage,Earning ₹18617 vs state minimum ₹20400,1783.0,8.740196078431373,HIGH,"Section 3-5 of Minimum Wages Act, 1948",West Bengal,588,Food Processing,Diploma,Female
2,"Equal Remuneration Act, 1976",Gender Wage Discrimination,Female earning 86.7% of male average,2852.632458966098,13.28682484163714,HIGH,"Section 5 of Equal Remuneration Act, 1976",West Bengal,588,Food Processing,Diploma,Female
7,"Industrial Disputes Act, 1947",Weak Collective Bargaining / Union Protection,"Worker earning below fair wage threshold, no union protection",1183.0,5.974747474747475,MEDIUM,"Section 2A-2B of Industrial Disputes Act, 1947",West Bengal,588,Food Processing,Diploma,Female
1,"Minimum Wages Act, 1948",Below Minimum Wage,Earning ₹18587 vs state minimum ₹19500,913.0,4.682051282051282,HIGH,"Section 3-5 of Minimum Wages Act, 1948",Uttar Pradesh,590,Retail,Illiterate,Male
1,"Minimum Wages Act, 1948",Below Minimum Wage,Earning ₹17799 vs state minimum ₹20400,2601.0,12.75,HIGH,"Section 3-5 of Minimum Wages Act, 1948",West Bengal,593,Machinery,12th Pass,Female
2,"Equal Remuneration Act, 1976",Gender Wage Discrimination,Female earning 82.9% of male average,3670.632458966098,17.096857461261184,CRITICAL,"Section 5 of Equal Remuneration Act, 1976",West Bengal,593,Machinery,12th Pass,Female
1,"Minimum Wages Act, 1948",Below Minimum Wage,Earning ₹10617 vs state minimum ₹21600,10983.0,50.84722222222222,CRITICAL,"Section 3-5 of Minimum Wages Act, 1948",Gujarat,595,Manufacturing,Illiterate,Female
2,"Equal Remuneration Act, 1976",Gender Wage Discrimination,Female earning 49.5% of male average,10852.632458966098,50.54875755189674,CRITICAL,"Section 5 of Equal Remuneration Act, 1976",Gujarat,595,Manufacturing,Illiterate,Female
7,"Industrial Disputes Act, 1947",Weak Collective Bargaining / Union Protection,"Worker earning below fair wage threshold, no union protection",1241.0,4.309027777777778,MEDIUM,"Section 2A-2B of Industrial Disputes Act, 1947",Telangana,602,Manufacturing,Graduate,Female
1,"Minimum Wages Act, 1948",Below Minimum Wage,Earning ₹20012 vs state minimum ₹20400,388.0,1.9019607843137256,HIGH,"Section 3-5 of Minimum Wages Act, 1948",Maharashtra,603,Agriculture,12th Pass,Male
1,"Minimum Wages Act, 1948",Below Minimum Wage,Earning ₹9413 vs state minimum ₹18000,8587.0,47.705555555555556,CRITICAL,"Section 3-5 of Minimum Wages Act, 1948",Madhya Pradesh,604,Small Manufacturing,Illiterate,Female
2,"Equal Remuneration Act, 1976",Gender Wage Discrimination,Female earning 43.8% of male average,12056.632458966098,56.156678424790805,CRITICAL,"Section 5 of Equal Remuneration Act, 1976",Madhya Pradesh,604,Small Manufacturing,Illiterate,Female
1,"Minimum Wages Act, 1948",Below Minimum Wage,Earning ₹7490 vs state minimum ₹18000,10510.0,58.38888888888889,CRITICAL,"Section 3-5 of Minimum Wages Act, 1948",Tamil Nadu,608,Food Processing,Illiterate,Male
1,"Minimum Wages Act, 1948",Below Minimum Wage,Earning ₹15595 vs state minimum ₹19500,3905.0,20.025641025641026,CRITICAL,"Section 3-5 of Minimum Wages Act, 1948",Uttar Pradesh,610,Silk,10th Pass,Female
2,"Equal Remuneration Act, 1976",Gender Wage Discrimination,Female earning 72.6% of male average,5874.632458966098,27.3625199229377,CRITICAL,"Section 5 of Equal Remuneration Act, 1976",Uttar Pradesh,610,Silk,10th Pass,Female
1,"Minimum Wages Act, 1948",Below Minimum Wage,Earning ₹16778 vs state minimum ₹18000,1222.0,6.788888888888889,HIGH,"Section 3-5 of Minimum Wages Act, 1948",Tamil Nadu,613,Machinery,10th Pass,Male
1,"Minimum Wages Act, 1948",Below Minimum Wage,Earning ₹17997 vs state minimum ₹22500,4503.0,20.013333333333332,CRITICAL,"Section 3-5 of Minimum Wages Act, 1948",Chhattisgarh,614,Agriculture,10th Pass,Male
1,"Minimum Wages Act, 1948",Below Minimum Wage,Earning ₹17488 vs state minimum ₹18500,1012.0,5.47027027027027,HIGH,"Section 3-5 of Minimum Wages Act, 1948",Punjab,616,Metals,12th Pass,Female
2,"Equal Remuneration Act, 1976",Gender Wage Discrimination,Female earning 81.5% of male average,3981.632458966098,18.545415095372526,CRITICAL,"Section 5 of Equal Remuneration Act, 1976",Punjab,616,Metals,12th Pass,Female
1,"Minimum Wages Act, 1948",Below Minimum Wage,Earning ₹18451 vs state minimum ₹20400,1949.0,9.55392156862745,HIGH,"Section 3-5 of Minimum Wages Act, 1948",Maharashtra,617,Chemicals,5th Pass,Male
1,"Minimum Wages Act, 1948",Below Minimum Wage,Earning ₹9101 vs state minimum ₹19500,10399.0,53.32820512820513,CRITICAL,"Section 3-5 of Minimum Wages Act, 1948",Uttar Pradesh,618,Manufacturing,5th Pass,Male
1,"Minimum Wages Act, 1948",Below Minimum Wage,Earning ₹16096 vs state minimum ₹18000,1904.0,10.577777777777778,HIGH,"Section 3-5 of Minimum Wages Act, 1948",Madhya Pradesh,619,Construction,10th Pass,Male
5,"Building and Other Construction Workers Act, 1996",Construction Wage Standard Violation,Construction worker earning 80.6% of construction average,885.525546305933,5.214640721713988,HIGH,"Section 20-22 of Building & Construction Workers Act, 1996",Madhya Pradesh,619,Construction,10th Pass,Male
1,"Minimum Wages Act, 1948",Below Minimum Wage,Earning ₹20071 vs state minimum ₹21600,1529.0,7.078703703703704,HIGH,"Section 3-5 of Minimum Wages Act, 1948",Karnataka,621,Manufacturing,10th Pass,Male
1,"Minimum Wages Act, 1948",Below Minimum Wage,Earning ₹13915 vs state minimum ₹18000,4085.0,22.694444444444446,CRITICAL,"Section 3-5 of Minimum Wages Act, 1948",Tamil Nadu,622,Metals,5th Pass,Male
1,"Minimum Wages Act, 1948",Below Minimum Wage,Earning ₹13588 vs state minimum ₹19500,5912.0,30.317948717948717,CRITICAL,"Section 3-5 of Minimum Wages Act, 1948",Uttar Pradesh,623,Metals,5th Pass,Male
1,"Minimum Wages Act, 1948",Below Minimum Wage,Earning ₹19977 vs state minimum ₹21600,1623.0,7.513888888888889,HIGH,"Section 3-5 of Minimum Wages Act, 1948",Gujarat,624,Manufacturing,12th Pass,Female
1,"Minimum Wages Act, 1948",Below Minimum Wage,Earning ₹20145 vs state minimum ₹22500,2355.0,10.466666666666667,HIGH,"Section 3-5 of Minimum Wages Act, 1948",Chhattisgarh,626,Retail,12th Pass,Male
1,"Minimum Wages Act, 1948",Below Minimum Wage,Earning ₹17079 vs state minimum ₹18500,1421.0,7.681081081081081,HIGH,"Section 3-5 of Minimum Wages Act, 1948",Punjab,628,Leather,12th Pass,Female
2,"Equal Remuneration Act, 1976",Gender Wage Discrimination,Female earning 79.5% of male average,4390.632458966098,20.450431405184545,CRITICAL,"Section 5 of Equal Remuneration Act, 1976",Punjab,628,Leather,12th Pass,Female
2,"Equal Remuneration Act, 1976",Gender Wage Discrimination,Female earning 88.4% of male average,2490.632458966098,11.600722386497893,HIGH,"Section 5 of Equal Remuneration Act, 1976",Tamil Nadu,634,Silk,10th Pass,Female
1,"Minimum Wages Act, 1948",Below Minimum Wage,Earning ₹18199 vs state minimum ₹19500,1301.0,6.671794871794871,HIGH,"Section 3-5 of Minimum Wages Act, 1948",Uttar Pradesh,635,Textiles,5th Pass,Male
1,"Minimum Wages Act, 1948",Below Minimum Wage,Earning ₹20599 vs state minimum ₹21600,1001.0,4.6342592592592595,HIGH,"Section 3-5 of Minimum Wages Act, 1948",Gujarat,636,IT Services,12th Pass,Male
1,"Minimum Wages Act, 1948",Below Minimum Wage,Earning ₹6100 vs state minimum ₹19500,13400.0,68.71794871794872,CRITICAL,"Section 3-5 of Minimum Wages Act, 1948",Uttar Pradesh,637,Manufacturing,Illiterate,Male
7,"Industrial Disputes Act, 1947",Weak Collective Bargaining / Union Protection,"Worker earning below fair wage threshold, no union protection",200.0,3.1746031746031744,MEDIUM,"Section 2A-2B of Industrial Disputes Act, 1947",Uttar Pradesh,637,Manufacturing,Illiterate,Male
1,"Minimum Wages Act, 1948",Below Minimum Wage,Earning ₹11321 vs state minimum ₹16800,5479.0,32.613095238095234,CRITICAL,"Section 3-5 of Minimum Wages Act, 1948",Assam,638,Textiles,10th Pass,Female
2,"Equal Remuneration Act, 1976",Gender Wage Discrimination,Female earning 52.7% of male average,10148.632458966098,47.26970747339389,CRITICAL,"Section 5 of Equal Remuneration Act, 1976",Assam,638,Textiles,10th Pass,Female
7,"Industrial Disputes Act, 1947",Weak Collective Bargaining / Union Protection,"Worker earning below fair wage threshold, no union protection",1279.0,10.15079365079365,MEDIUM,"Section 2A-2B of Industrial Disputes Act, 1947",Assam,638,Textiles,10th Pass,Female
1,"Minimum Wages Act, 1948",Below Minimum Wage,Earning ₹18836 vs state minimum ₹19500,664.0,3.405128205128205,HIGH,"Section 3-5 of Minimum Wages Act, 1948",Uttar Pradesh,639,IT Services,12th Pass,Male
1,"Minimum Wages Act, 1948",Below Minimum Wage,Earning ₹22043 vs state minimum ₹22500,457.0,2.031111111111111,HIGH,"Section 3-5 of Minimum Wages Act, 1948",Chhattisgarh,640,Leather,12th Pass,Male
1,"Minimum Wages Act, 1948",Below Minimum Wage,Earning ₹8666 vs state minimum ₹18000,9334.0,51.855555555555554,CRITICAL,"Section 3-5 of Minimum Wages Act, 1948",Tamil Nadu,641,Leather,Illiterate,Male
1,"Minimum Wages Act, 1948",Below Minimum Wage,Earning ₹13791 vs state minimum ₹20400,6609.0,32.39705882352941,CRITICAL,"Section 3-5 of Minimum Wages Act, 1948",Maharashtra,642,Agriculture,Illiterate,Male
10,Agricultural Laborers Act (State-wise),Agricultural Wage Standard Violation,Agricultural worker earning 67.5% of agricultural average,3573.7149563318744,20.580326053833403,HIGH,State Agricultural Laborers Act (varies by state),Maharashtra,642,Agriculture,Illiterate,Male
1,"Minimum Wages Act, 1948",Below Minimum Wage,Earning ₹17100 vs state minimum ₹21600,4500.0,20.833333333333336,CRITICAL,"Section 3-5 of Minimum Wages Act, 1948",Gujarat,643,Textiles,12th Pass,Female
2,"Equal Remuneration Act, 1976",Gender Wage Discrimination,Female earning 79.6% of male average,4369.632458966098,20.352618831820116,CRITICAL,"Section 5 of Equal Remuneration Act, 1976",Gujarat,643,Textiles,12th Pass,Female
1,"Minimum Wages Act, 1948",Below Minimum Wage,Earning ₹19637 vs state minimum ₹22500,2863.0,12.724444444444444,HIGH,"Section 3-5 of Minimum Wages Act, 1948",Chhattisgarh,644,Small Manufacturing,10th Pass,Male
1,"Minimum Wages Act, 1948",Below Minimum Wage,Earning ₹15194 vs state minimum ₹18000,2806.0,15.588888888888889,HIGH,"Section 3-5 of Minimum Wages Act, 1948",Tamil Nadu,645,Textiles,10th Pass,Female
2,"Equal Remuneration Act, 1976",Gender Wage Discrimination,Female earning 70.8% of male average,6275.632458966098,29.230274300039465,CRITICAL,"Section 5 of Equal Remuneration Act, 1976",Tamil Nadu,645,Textiles,10th Pass,Female
1,"Minimum Wages Act, 1948",Below Minimum Wage,Earning ₹16551 vs state minimum ₹20400,3849.0,18.86764705882353,HIGH,"Section 3-5 of Minimum Wages Act, 1948",West Bengal,646,IT Services,10th Pass,Female
2,"Equal Remuneration Act, 1976",Gender Wage Discrimination,Female earning 77.1% of male average,4918.632458966098,22.90971896406168,CRITICAL,"Section 5 of Equal Remuneration Act, 1976",West Bengal,646,IT Services,10th Pass,Female
1,"Minimum Wages Act, 1948",Below Minimum Wage,Earning ₹21274 vs state minimum ₹21600,326.0,1.5092592592592593,HIGH,"Section 3-5 of Minimum Wages Act, 1948",Gujarat,647,Retail,12th Pass,Male
1,"Minimum Wages Act, 1948",Below Minimum Wage,Earning ₹16625 vs state minimum ₹20400,3775.0,18.504901960784316,HIGH,"Section 3-5 of Minimum Wages Act, 1948",Maharashtra,648,IT Services,12th Pass,Female
2,"Equal Remuneration Act, 1976",Gender Wage Discrimination,Female earning 77.4% of male average,4844.632458966098,22.565046086491776,CRITICAL,"Section 5 of Equal Remuneration Act, 1976",Maharashtra,648,IT Services,12th Pass,Female
1,"Minimum Wages Act, 1948",Below Minimum Wage,Earning ₹19386 vs state minimum ₹20400,1014.0,4.970588235294118,HIGH,"Section 3-5 of Minimum Wages Act, 1948",Haryana,651,Small Manufacturing,10th Pass,Male
1,"Minimum Wages Act, 1948",Below Minimum Wage,Earning ₹15154 vs state minimum ₹20400,5246.0,25.715686274509803,CRITICAL,"Section 3-5 of Minimum Wages Act, 1948",Maharashtra,654,Small Manufacturing,5th Pass,Male
1,"Minimum Wages Act, 1948",Below Minimum Wage,Earning ₹18511 vs state minimum ₹19500,989.0,5.071794871794872,HIGH,"Section 3-5 of Minimum Wages Act, 1948",Uttar Pradesh,655,Food Processing,12th Pass,Female
2,"Equal Remuneration Act, 1976",Gender Wage Discrimination,Female earning 86.2% of male average,2958.632458966098,13.780545450048079,HIGH,"Section 5 of Equal Remuneration Act, 1976",Uttar Pradesh,655,Food Processing,12th Pass,Female
1,"Minimum Wages Act, 1948",Below Minimum Wage,Earning ₹17123 vs state minimum ₹20400,3277.0,16.063725490196077,HIGH,"Section 3-5 of Minimum Wages Act, 1948",West Bengal,657,Manufacturing,12th Pass,Male
7,"Industrial Disputes Act, 1947",Weak Collective Bargaining / Union Protection,"Worker earning below fair wage threshold, no union protection",741.0,1.8296296296296297,MEDIUM,"Section 2A-2B of Industrial Disputes Act, 1947",Gujarat,660,Agriculture,Post-Graduate,Female
1,"Minimum Wages Act, 1948",Below Minimum Wage,Earning ₹9498 vs state minimum ₹21600,12102.0,56.02777777777778,CRITICAL,"Section 3-5 of Minimum Wages Act, 1948",Gujarat,663,Chemicals,5th Pass,Female
2,"Equal Remuneration Act, 1976",Gender Wage Discrimination,Female earning 44.2% of male average,11971.632458966098,55.760770389744295,CRITICAL,"Section 5 of Equal Remuneration Act, 1976",Gujarat,663,Chemicals,5th Pass,Female
