worker_id,state,industry,gender,education_level,experience_years,actual_monthly_wage,min_wage_standard,wage_gap,gap_percentage,is_underpaid,fair_wage_estimate,fair_wage_gap,fair_wage_gap_pct
1768,Karnataka,Silk,Male,12th Pass,15,19097,21600,2503,11.59,True,18000,-1097,-6.09
1769,Maharashtra,Chemicals,Female,Illiterate,23,9596,20400,10804,52.96,True,7000,-2596,-37.09
1770,Madhya Pradesh,Textiles,Female,12th Pass,9,14689,18000,3311,18.39,True,18000,3311,18.39
1771,Uttar Pradesh,Small Manufacturing,Male,10th Pass,1,12288,19500,7212,36.98,True,14000,1712,12.23
1772,Uttar Pradesh,Retail,Female,10th Pass,8,12155,19500,7345,37.67,True,14000,1845,13.18
1773,Chhattisgarh,Agriculture,Male,10th Pass,20,19427,22500,3073,13.66,True,14000,-5427,-38.76
1774,Tamil Nadu,IT Services,Female,12th Pass,3,13182,18000,4818,26.77,True,18000,4818,26.77
1775,Odisha,Manufacturing,Male,12th Pass,28,25210,17500,-7710,-44.06,False,18000,-7210,-40.06
1776,West Bengal,IT Services,Male,10th Pass,1,11717,20400,8683,42.56,True,14000,2283,16.31
1777,Rajasthan,Mining,Male,10th Pass,22,19778,19500,-278,-1.43,False,14000,-5778,-41.27
1778,Maharashtra,Construction,Female,12th Pass,32,20460,20400,-60,-0.29,False,18000,-2460,-13.67
1779,Uttar Pradesh,IT Services,Male,10th Pass,26,18820,19500,680,3.49,True,14000,-4820,-34.43
1780,Punjab,Agriculture,Female,12th Pass,18,20967,18500,-2467,-13.34,False,18000,-2967,-16.48
1781,Telangana,Agriculture,Female,10th Pass,29,17141,19500,2359,12.1,True,14000,-3141,-22.44
1782,West Bengal,Agriculture,Male,12th Pass,24,22741,20400,-2341,-11.48,False,18000,-4741,-26.34
1783,Tamil Nadu,Textiles,Male,Diploma,5,20158,18000,-2158,-11.99,False,22000,1842,8.37
1784,Karnataka,Textiles,Male,10th Pass,20,17336,21600,4264,19.74,True,14000,-3336,-23.83
1785,Gujarat,Construction,Female,Illiterate,18,10423,21600,11177,51.75,True,7000,-3423,-48.9
1786,Telangana,IT Services,Male,5th Pass,25,15432,19500,4068,20.86,True,9000,-6432,-71.47
1787,Uttar Pradesh,IT Services,Female,Graduate,21,31625,19500,-12125,-62.18,False,32000,375,1.17
1788,Maharashtra,Metals,Female,5th Pass,16,9860,20400,10540,51.67,True,9000,-860,-9.56
1789,Telangana,IT Services,Male,Illiterate,27,18074,19500,1426,7.31,True,7000,-11074,-158.2
1790,West Bengal,Manufacturing,Male,5th Pass,21,13188,20400,7212,35.35,True,9000,-4188,-46.53
1791,Gujarat,Machinery,Male,12th Pass,24,22328,21600,-728,-3.37,False,18000,-4328,-24.04
1792,Punjab,Food Processing,Female,12th Pass,18,16226,18500,2274,12.29,True,18000,1774,9.86
1793,Uttar Pradesh,Small Manufacturing,Male,12th Pass,15,22236,19500,-2736,-14.03,False,18000,-4236,-23.53
1794,Uttar Pradesh,Food Processing,Male,Illiterate,23,16283,19500,3217,16.5,True,7000,-9283,-132.61
1795,Tamil Nadu,Agriculture,Male,Illiterate,29,17636,18000,364,2.02,True,7000,-10636,-151.94
1796,Maharashtra,Construction,Female,12th Pass,24,18269,20400,2131,10.45,True,18000,-269,-1.49
1797,Maharashtra,Construction,Male,12th Pass,18,21493,20400,-1093,-5.36,False,18000,-3493,-19.41
1798,Jharkhand,Construction,Male,Diploma,15,25084,17800,-7284,-40.92,False,22000,-3084,-14.02
1799,Karnataka,Agriculture,Female,10th Pass,29,18080,21600,3520,16.3,True,14000,-4080,-29.14
1800,Karnataka,Chemicals,Male,10th Pass,31,24361,21600,-2761,-12.78,False,14000,-10361,-74.01
1801,Haryana,Retail,Male,12th Pass,1,19070,20400,1330,6.52,True,18000,-1070,-5.94
1802,Gujarat,Construction,Female,12th Pass,22,22011,21600,-411,-1.9,False,18000,-4011,-22.28
1803,Maharashtra,Metals,Female,Diploma,11,18177,20400,2223,10.9,True,22000,3823,17.38
1804,Odisha,Food Processing,Male,5th Pass,26,16715,17500,785,4.49,True,9000,-7715,-85.72
1805,Assam,Silk,Female,12th Pass,10,18308,16800,-1508,-8.98,False,18000,-308,-1.71
1806,Maharashtra,Retail,Male,10th Pass,6,17268,20400,3132,15.35,True,14000,-3268,-23.34
1807,West Bengal,Construction,Male,Illiterate,2,7992,20400,12408,60.82,True,7000,-992,-14.17
1808,Punjab,Food Processing,Male,12th Pass,2,17596,18500,904,4.89,True,18000,404,2.24
1809,Uttar Pradesh,Silk,Male,12th Pass,18,26020,19500,-6520,-33.44,False,18000,-8020,-44.56
1810,Tamil Nadu,Textiles,Male,5th Pass,2,8363,18000,9637,53.54,True,9000,637,7.08
1811,Uttar Pradesh,Services,Female,12th Pass,16,21879,19500,-2379,-12.2,False,18000,-3879,-21.55
1812,Odisha,Leather,Male,10th Pass,6,18524,17500,-1024,-5.85,False,14000,-4524,-32.31
1813,Maharashtra,Food Processing,Female,12th Pass,10,19671,20400,729,3.57,True,18000,-1671,-9.28
1814,Gujarat,Food Processing,Female,12th Pass,34,25212,21600,-3612,-16.72,False,18000,-7212,-40.07
1815,Uttar Pradesh,IT Services,Male,12th Pass,4,21555,19500,-2055,-10.54,False,18000,-3555,-19.75
1816,Maharashtra,Manufacturing,Male,Illiterate,12,12654,20400,7746,37.97,True,7000,-5654,-80.77
1817,Tamil Nadu,IT Services,Female,5th Pass,7,10906,18000,7094,39.41,True,9000,-1906,-21.18
1818,Gujarat,Services,Female,5th Pass,4,7132,21600,14468,66.98,True,9000,1868,20.76
1819,Uttar Pradesh,Leather,Male,12th Pass,15,22111,19500,-2611,-13.39,False,18000,-4111,-22.84
1820,Uttar Pradesh,Mining,Male,Illiterate,18,10233,19500,9267,47.52,True,7000,-3233,-46.19
1821,West Bengal,Manufacturing,Male,Illiterate,14,10915,20400,9485,46.5,True,7000,-3915,-55.93
1822,Karnataka,IT Services,Male,Diploma,22,28544,21600,-6944,-32.15,False,22000,-6544,-29.75
1823,Gujarat,Manufacturing,Male,5th Pass,20,12868,21600,8732,40.43,True,9000,-3868,-42.98
1824,Maharashtra,Manufacturing,Male,Graduate,6,39818,20400,-19418,-95.19,False,32000,-7818,-24.43
1825,Telangana,Textiles,Female,Illiterate,11,8062,19500,11438,58.66,True,7000,-1062,-15.17
1826,West Bengal,Agriculture,Male,12th Pass,20,27113,20400,-6713,-32.91,False,18000,-9113,-50.63
1827,Karnataka,IT Services,Male,12th Pass,9,19029,21600,2571,11.9,True,18000,-1029,-5.72
1828,Uttar Pradesh,Food Processing,Male,10th Pass,33,22086,19500,-2586,-13.26,False,14000,-8086,-57.76
1829,Tamil Nadu,Textiles,Male,5th Pass,12,12010,18000,5990,33.28,True,9000,-3010,-33.44
1830,Gujarat,Leather,Male,10th Pass,33,27696,21600,-6096,-28.22,False,14000,-13696,-97.83
1831,Telangana,Textiles,Male,Illiterate,30,16070,19500,3430,17.59,True,7000,-9070,-129.57
1832,Maharashtra,Retail,Male,10th Pass,25,21765,20400,-1365,-6.69,False,14000,-7765,-55.46
1833,Karnataka,Chemicals,Male,10th Pass,0,13058,21600,8542,39.55,True,14000,942,6.73
1834,Haryana,IT Services,Male,10th Pass,24,20194,20400,206,1.01,True,14000,-6194,-44.24
1835,Tamil Nadu,Manufacturing,Female,Diploma,8,23803,18000,-5803,-32.24,False,22000,-1803,-8.2
1836,Maharashtra,Silk,Female,12th Pass,30,24912,20400,-4512,-22.12,False,18000,-6912,-38.4
1837,Maharashtra,Agriculture,Male,Diploma,3,19430,20400,970,4.75,True,22000,2570,11.68
1838,Chhattisgarh,Leather,Female,Graduate,8,32441,22500,-9941,-44.18,False,32000,-441,-1.38
1839,Uttar Pradesh,Retail,Female,12th Pass,4,18373,19500,1127,5.78,True,18000,-373,-2.07
1840,Punjab,Agriculture,Male,Illiterate,1,7712,18500,10788,58.31,True,7000,-712,-10.17
1841,Haryana,Small Manufacturing,Female,Graduate,24,38222,20400,-17822,-87.36,False,32000,-6222,-19.44
1842,Haryana,Manufacturing,Male,Diploma,18,23979,20400,-3579,-17.54,False,22000,-1979,-9.0
1843,Uttar Pradesh,IT Services,Male,12th Pass,14,23757,19500,-4257,-21.83,False,18000,-5757,-31.98
1844,Haryana,IT Services,Male,5th Pass,31,21828,20400,-1428,-7.0,False,9000,-12828,-142.53
1845,Gujarat,Metals,Female,Post-Graduate,29,46265,21600,-24665,-114.19,False,45000,-1265,-2.81
1846,Punjab,Small Manufacturing,Male,12th Pass,2,15289,18500,3211,17.36,True,18000,2711,15.06
1847,Tamil Nadu,Construction,Male,5th Pass,18,13175,18000,4825,26.81,True,9000,-4175,-46.39
1848,Tamil Nadu,Metals,Male,Post-Graduate,28,47680,18000,-29680,-164.89,False,45000,-2680,-5.96
1849,Maharashtra,Manufacturing,Male,Diploma,0,20797,20400,-397,-1.95,False,22000,1203,5.47
1850,Tamil Nadu,Textiles,Male,12th Pass,12,18523,18000,-523,-2.91,False,18000,-523,-2.91
1851,Punjab,Machinery,Female,10th Pass,0,13161,18500,5339,28.86,True,14000,839,5.99
1852,Uttar Pradesh,Metals,Male,10th Pass,19,19150,19500,350,1.79,True,14000,-5150,-36.79
1853,West Bengal,Metals,Male,12th Pass,32,32320,20400,-11920,-58.43,False,18000,-14320,-79.56
1854,Uttar Pradesh,Construction,Female,Post-Graduate,18,41621,19500,-22121,-113.44,False,45000,3379,7.51
1855,Karnataka,Mining,Female,10th Pass,20,15649,21600,5951,27.55,True,14000,-1649,-11.78
1856,Uttar Pradesh,Leather,Male,10th Pass,32,21463,19500,-1963,-10.07,False,14000,-7463,-53.31
1857,Rajasthan,Machinery,Female,Illiterate,12,9708,19500,9792,50.22,True,7000,-2708,-38.69
1858,Haryana,Manufacturing,Male,12th Pass,0,19007,20400,1393,6.83,True,18000,-1007,-5.59
1859,West Bengal,Silk,Male,12th Pass,34,23810,20400,-3410,-16.72,False,18000,-5810,-32.28
1860,Telangana,Agriculture,Male,5th Pass,14,13165,19500,6335,32.49,True,9000,-4165,-46.28
1861,Uttar Pradesh,Textiles,Female,12th Pass,25,19994,19500,-494,-2.53,False,18000,-1994,-11.08
1862,Odisha,IT Services,Male,Diploma,18,26827,17500,-9327,-53.3,False,22000,-4827,-21.94
1863,Uttar Pradesh,IT Services,Male,Diploma,24,33925,19500,-14425,-73.97,False,22000,-11925,-54.2
1864,Odisha,Manufacturing,Male,10th Pass,20,22098,17500,-4598,-26.27,False,14000,-8098,-57.84
1865,Haryana,Manufacturing,Male,12th Pass,22,28140,20400,-7740,-37.94,False,18000,-10140,-56.33
1866,Gujarat,Manufacturing,Male,12th Pass,20,20948,21600,652,3.02,True,18000,-2948,-16.38
1867,Madhya Pradesh,Metals,Female,12th Pass,25,23379,18000,-5379,-29.88,False,18000,-5379,-29.88
1868,Uttar Pradesh,Agriculture,Female,12th Pass,8,19065,19500,435,2.23,True,18000,-1065,-5.92
1869,Gujarat,Agriculture,Male,12th Pass,2,18958,21600,2642,12.23,True,18000,-958,-5.32
1870,Tamil Nadu,Manufacturing,Male,10th Pass,16,18737,18000,-737,-4.09,False,14000,-4737,-33.84
1871,Jharkhand,Metals,Male,12th Pass,11,20057,17800,-2257,-12.68,False,18000,-2057,-11.43
1872,Tamil Nadu,Textiles,Male,10th Pass,10,15873,18000,2127,11.82,True,14000,-1873,-13.38
1873,Karnataka,Food Processing,Male,Illiterate,28,13019,21600,8581,39.73,True,7000,-6019,-85.99
1874,Gujarat,Agriculture,Female,10th Pass,14,15239,21600,6361,29.45,True,14000,-1239,-8.85
1875,Punjab,Metals,Female,10th Pass,29,16273,18500,2227,12.04,True,14000,-2273,-16.24
1876,Punjab,Services,Male,12th Pass,9,19288,18500,-788,-4.26,False,18000,-1288,-7.16
1877,Haryana,Agriculture,Female,10th Pass,31,20966,20400,-566,-2.77,False,14000,-6966,-49.76
1878,Uttar Pradesh,Retail,Male,Diploma,12,27947,19500,-8447,-43.32,False,22000,-5947,-27.03
1879,Gujarat,Retail,Male,12th Pass,1,17884,21600,3716,17.2,True,18000,116,0.64
1880,Rajasthan,Small Manufacturing,Male,10th Pass,25,23912,19500,-4412,-22.63,False,14000,-9912,-70.8
1881,Gujarat,Agriculture,Female,12th Pass,27,21615,21600,-15,-0.07,False,18000,-3615,-20.08
1882,Rajasthan,IT Services,Male,Illiterate,19,12464,19500,7036,36.08,True,7000,-5464,-78.06
1883,Uttar Pradesh,Food Processing,Male,5th Pass,13,12050,19500,7450,38.21,True,9000,-3050,-33.89
1884,Rajasthan,Food Processing,Male,Illiterate,6,8984,19500,10516,53.93,True,7000,-1984,-28.34
1885,Maharashtra,Machinery,Male,10th Pass,16,15089,20400,5311,26.03,True,14000,-1089,-7.78
1886,Karnataka,Retail,Female,12th Pass,4,17857,21600,3743,17.33,True,18000,143,0.79
1887,Maharashtra,Leather,Male,12th Pass,21,25697,20400,-5297,-25.97,False,18000,-7697,-42.76
1888,Karnataka,Metals,Male,Illiterate,14,11785,21600,9815,45.44,True,7000,-4785,-68.36
1889,Telangana,Leather,Female,Illiterate,12,9494,19500,10006,51.31,True,7000,-2494,-35.63
1890,Uttar Pradesh,Food Processing,Male,10th Pass,0,11361,19500,8139,41.74,True,14000,2639,18.85
1891,Tamil Nadu,Food Processing,Male,10th Pass,29,24612,18000,-6612,-36.73,False,14000,-10612,-75.8
1892,Punjab,Agriculture,Female,12th Pass,32,21704,18500,-3204,-17.32,False,18000,-3704,-20.58
1893,Uttar Pradesh,IT Services,Male,Illiterate,32,15296,19500,4204,21.56,True,7000,-8296,-118.51
1894,Tamil Nadu,Construction,Male,5th Pass,15,14570,18000,3430,19.06,True,9000,-5570,-61.89
1895,Tamil Nadu,Small Manufacturing,Male,5th Pass,28,15433,18000,2567,14.26,True,9000,-6433,-71.48
1896,Uttar Pradesh,Small Manufacturing,Female,10th Pass,8,13450,19500,6050,31.03,True,14000,550,3.93
1897,Maharashtra,Retail,Male,Illiterate,29,13040,20400,7360,36.08,True,7000,-6040,-86.29
1898,Tamil Nadu,Retail,Female,Diploma,20,20020,18000,-2020,-11.22,False,22000,1980,9.0
1899,Rajasthan,Agriculture,Male,10th Pass,8,16160,19500,3340,17.13,True,14000,-2160,-15.43
1900,Uttar Pradesh,Construction,Male,12th Pass,27,24390,19500,-4890,-25.08,False,18000,-6390,-35.5
1901,Gujarat,Manufacturing,Male,5th Pass,29,14244,21600,7356,34.06,True,9000,-5244,-58.27
1902,Chhattisgarh,Mining,Male,12th Pass,7,18657,22500,3843,17.08,True,18000,-657,-3.65
1903,Maharashtra,Food Processing,Male,Graduate,28,47108,20400,-26708,-130.92,False,32000,-15108,-47.21
1904,Rajasthan,Construction,Male,Graduate,15,38576,19500,-19076,-97.83,False,32000,-6576,-20.55
1905,Maharashtra,Textiles,Female,12th Pass,24,23847,20400,-3447,-16.9,False,18000,-5847,-32.48
1906,Punjab,Manufacturing,Male,12th Pass,19,25540,18500,-7040,-38.05,False,18000,-7540,-41.89
1907,Gujarat,IT Services,Male,10th Pass,32,24539,21600,-2939,-13.61,False,14000,-10539,-75.28
1908,Maharashtra,IT Services,Male,5th Pass,12,10668,20400,9732,47.71,True,9000,-1668,-18.53
1909,Karnataka,Construction,Male,12th Pass,32,22544,21600,-944,-4.37,False,18000,-4544,-25.24
1910,Maharashtra,Leather,Male,5th Pass,4,9226,20400,11174,54.77,True,9000,-226,-2.51
1911,Uttar Pradesh,Food Processing,Male,12th Pass,30,21845,19500,-2345,-12.03,False,18000,-3845,-21.36
1912,Haryana,Agriculture,Male,12th Pass,8,17151,20400,3249,15.93,True,18000,849,4.72
1913,Haryana,Silk,Male,10th Pass,22,21697,20400,-1297,-6.36,False,14000,-7697,-54.98
1914,Karnataka,Textiles,Female,12th Pass,10,21169,21600,431,2.0,True,18000,-3169,-17.61
1915,Maharashtra,Metals,Female,Graduate,25,38152,20400,-17752,-87.02,False,32000,-6152,-19.23
1916,Tamil Nadu,Construction,Male,10th Pass,28,24442,18000,-6442,-35.79,False,14000,-10442,-74.59
1917,Chhattisgarh,Chemicals,Male,12th Pass,10,21670,22500,830,3.69,True,18000,-3670,-20.39
1918,Assam,Construction,Male,12th Pass,20,21932,16800,-5132,-30.55,False,18000,-3932,-21.84
1919,Tamil Nadu,Textiles,Male,10th Pass,11,13871,18000,4129,22.94,True,14000,129,0.92
1920,Maharashtra,Leather,Male,12th Pass,8,20462,20400,-62,-0.3,False,18000,-2462,-13.68
1921,Haryana,Agriculture,Male,12th Pass,4,18077,20400,2323,11.39,True,18000,-77,-0.43
1922,Haryana,Manufacturing,Male,5th Pass,9,11387,20400,9013,44.18,True,9000,-2387,-26.52
1923,Gujarat,IT Services,Male,Illiterate,34,18088,21600,3512,16.26,True,7000,-11088,-158.4
1924,Karnataka,Chemicals,Male,10th Pass,26,17698,21600,3902,18.06,True,14000,-3698,-26.41
1925,Rajasthan,Construction,Male,5th Pass,19,17326,19500,2174,11.15,True,9000,-8326,-92.51
1926,Haryana,IT Services,Male,12th Pass,19,19461,20400,939,4.6,True,18000,-1461,-8.12
1927,Tamil Nadu,Manufacturing,Male,10th Pass,10,16140,18000,1860,10.33,True,14000,-2140,-15.29
1928,Maharashtra,Metals,Female,10th Pass,29,18892,20400,1508,7.39,True,14000,-4892,-34.94
1929,Uttar Pradesh,Manufacturing,Female,5th Pass,17,9954,19500,9546,48.95,True,9000,-954,-10.6
1930,Uttar Pradesh,Leather,Male,12th Pass,11,24306,19500,-4806,-24.65,False,18000,-6306,-35.03
1931,Rajasthan,IT Services,Male,12th Pass,9,16567,19500,2933,15.04,True,18000,1433,7.96
1932,Rajasthan,Machinery,Female,5th Pass,18,14352,19500,5148,26.4,True,9000,-5352,-59.47
1933,Uttar Pradesh,Agriculture,Male,Graduate,12,32250,19500,-12750,-65.38,False,32000,-250,-0.78
1934,Uttar Pradesh,Silk,Female,12th Pass,5,17342,19500,2158,11.07,True,18000,658,3.66
1935,Gujarat,Leather,Male,12th Pass,14,22737,21600,-1137,-5.26,False,18000,-4737,-26.32
1936,Uttar Pradesh,Machinery,Male,5th Pass,8,11091,19500,8409,43.12,True,9000,-2091,-23.23
1937,Madhya Pradesh,Agriculture,Male,12th Pass,0,16050,18000,1950,10.83,True,18000,1950,10.83
1938,Uttar Pradesh,Metals,Male,5th Pass,2,7919,19500,11581,59.39,True,9000,1081,12.01
1939,Karnataka,Textiles,Male,12th Pass,18,20370,21600,1230,5.69,True,18000,-2370,-13.17
1940,Haryana,Food Processing,Male,10th Pass,31,27471,20400,-7071,-34.66,False,14000,-13471,-96.22
1941,Assam,Mining,Male,Illiterate,14,10001,16800,6799,40.47,True,7000,-3001,-42.87
1942,Karnataka,Manufacturing,Male,12th Pass,21,20617,21600,983,4.55,True,18000,-2617,-14.54
1943,Uttar Pradesh,Textiles,Male,10th Pass,21,16989,19500,2511,12.88,True,14000,-2989,-21.35
1944,Tamil Nadu,Textiles,Female,Diploma,28,23220,18000,-5220,-29.0,False,22000,-1220,-5.55
1945,Uttar Pradesh,Silk,Male,Graduate,7,33634,19500,-14134,-72.48,False,32000,-1634,-5.11
1946,Gujarat,Construction,Female,12th Pass,5,14534,21600,7066,32.71,True,18000,3466,19.26
1947,Maharashtra,Silk,Male,5th Pass,16,12102,20400,8298,40.68,True,9000,-3102,-34.47
1948,Maharashtra,Chemicals,Male,12th Pass,17,22961,20400,-2561,-12.55,False,18000,-4961,-27.56
1949,Haryana,Silk,Male,5th Pass,0,8205,20400,12195,59.78,True,9000,795,8.83
1950,Telangana,Manufacturing,Male,12th Pass,21,22832,19500,-3332,-17.09,False,18000,-4832,-26.84
1951,Telangana,Construction,Female,Illiterate,22,11307,19500,8193,42.02,True,7000,-4307,-61.53
1952,Odisha,Food Processing,Male,10th Pass,24,24386,17500,-6886,-39.35,False,14000,-10386,-74.19
1953,Karnataka,Leather,Male,Diploma,8,27942,21600,-6342,-29.36,False,22000,-5942,-27.01
1954,Rajasthan,Small Manufacturing,Male,Diploma,5,25532,19500,-6032,-30.93,False,22000,-3532,-16.05
1955,Telangana,Small Manufacturing,Male,Graduate,8,37893,19500,-18393,-94.32,False,32000,-5893,-18.42
1956,Tamil Nadu,Silk,Male,Diploma,31,36171,18000,-18171,-100.95,False,22000,-14171,-64.41
1957,Chhattisgarh,Textiles,Male,10th Pass,17,22632,22500,-132,-0.59,False,14000,-8632,-61.66
1958,Maharashtra,Leather,Female,Illiterate,30,16287,20400,4113,20.16,True,7000,-9287,-132.67
1959,Tamil Nadu,Construction,Male,Illiterate,28,18118,18000,-118,-0.66,False,7000,-11118,-158.83
1960,Karnataka,Textiles,Male,Illiterate,18,13618,21600,7982,36.95,True,7000,-6618,-94.54
1961,Telangana,Agriculture,Female,12th Pass,22,20658,19500,-1158,-5.94,False,18000,-2658,-14.77
1962,Haryana,Textiles,Male,12th Pass,13,22545,20400,-2145,-10.51,False,18000,-4545,-25.25
1963,Gujarat,IT Services,Female,12th Pass,18,22048,21600,-448,-2.07,False,18000,-4048,-22.49
1964,Haryana,Manufacturing,Female,12th Pass,1,13142,20400,7258,35.58,True,18000,4858,26.99
1965,Uttar Pradesh,Metals,Male,5th Pass,30,16763,19500,2737,14.04,True,9000,-7763,-86.26
1966,Uttar Pradesh,IT Services,Male,10th Pass,31,18932,19500,568,2.91,True,14000,-4932,-35.23
1967,Telangana,Food Processing,Male,Illiterate,28,16638,19500,2862,14.68,True,7000,-9638,-137.69
1968,Karnataka,Small Manufacturing,Male,12th Pass,34,28867,21600,-7267,-33.64,False,18000,-10867,-60.37
1969,West Bengal,IT Services,Male,Diploma,9,20767,20400,-367,-1.8,False,22000,1233,5.6
1970,Uttar Pradesh,Small Manufacturing,Male,10th Pass,21,19484,19500,16,0.08,True,14000,-5484,-39.17
1971,Uttar Pradesh,Agriculture,Female,5th Pass,1,9129,19500,10371,53.18,True,9000,-129,-1.43
1972,Maharashtra,Metals,Female,12th Pass,11,17446,20400,2954,14.48,True,18000,554,3.08
1973,Rajasthan,Chemicals,Female,10th Pass,31,23325,19500,-3825,-19.62,False,14000,-9325,-66.61
1974,Gujarat,Agriculture,Female,10th Pass,27,22203,21600,-603,-2.79,False,14000,-8203,-58.59
1975,Rajasthan,Manufacturing,Male,Diploma,18,25517,19500,-6017,-30.86,False,22000,-3517,-15.99
1976,Gujarat,Retail,Male,Illiterate,5,8258,21600,13342,61.77,True,7000,-1258,-17.97
1977,Maharashtra,Machinery,Male,Diploma,27,27812,20400,-7412,-36.33,False,22000,-5812,-26.42
1978,Jharkhand,Manufacturing,Female,5th Pass,20,13183,17800,4617,25.94,True,9000,-4183,-46.48
1979,Tamil Nadu,Manufacturing,Female,5th Pass,31,16755,18000,1245,6.92,True,9000,-7755,-86.17
1980,Telangana,Food Processing,Male,10th Pass,6,14218,19500,5282,27.09,True,14000,-218,-1.56
1981,Gujarat,Machinery,Male,12th Pass,1,19739,21600,1861,8.62,True,18000,-1739,-9.66
1982,Tamil Nadu,Textiles,Female,5th Pass,18,10600,18000,7400,41.11,True,9000,-1600,-17.78
1983,Tamil Nadu,Silk,Male,12th Pass,26,30583,18000,-12583,-69.91,False,18000,-12583,-69.91
1984,Gujarat,Metals,Female,Post-Graduate,30,40417,21600,-18817,-87.12,False,45000,4583,10.18
1985,Uttar Pradesh,Retail,Male,Diploma,11,22824,19500,-3324,-17.05,False,22000,-824,-3.75
1986,Maharashtra,Agriculture,Female,10th Pass,12,12920,20400,7480,36.67,True,14000,1080,7.71
1987,Maharashtra,Construction,Male,10th Pass,14,19028,20400,1372,6.73,True,14000,-5028,-35.91
1988,Punjab,Small Manufacturing,Male,Illiterate,10,8663,18500,9837,53.17,True,7000,-1663,-23.76
1989,Maharashtra,Food Processing,Female,12th Pass,19,18346,20400,2054,10.07,True,18000,-346,-1.92
1990,Uttar Pradesh,Agriculture,Male,12th Pass,25,23660,19500,-4160,-21.33,False,18000,-5660,-31.44
1991,Uttar Pradesh,IT Services,Male,10th Pass,9,19684,19500,-184,-0.94,False,14000,-5684,-40.6
1992,Jharkhand,Food Processing,Male,10th Pass,5,16112,17800,1688,9.48,True,14000,-2112,-15.09
1993,Gujarat,Machinery,Male,12th Pass,18,19313,21600,2287,10.59,True,18000,-1313,-7.29
1994,Tamil Nadu,Manufacturing,Male,10th Pass,11,15839,18000,2161,12.01,True,14000,-1839,-13.14
1995,Madhya Pradesh,Leather,Male,Illiterate,12,12473,18000,5527,30.71,True,7000,-5473,-78.19
