Worker_ID,Industry,Skill_Level,Education_Level,Experience_Years,Employment_Type,Contract_Type,Working_Hours_Per_Day,Overtime_Hours,Productivity_Score,Region_Type,State,Cost_of_Living_Index,Minimum_Wage_Legal,Law_Revision_Year,Enforcement_Level,Actual_Wage,Written_Contract,Fair_Wage_AI,Wage_Gap,Gap_Severity,Likely_Law_Gap
52550,Silk,Skilled,None,2.0,Contract,Written,9.0,1.0,54.0,Rural,West Bengal,1.05,331.0,2018.0,Strong,372.0,Yes,534.0,162.0,Severe,Contractor loophole
52551,Silk,Semi-skilled,None,,Permanent,Contractor,11.0,3.0,90.0,Rural,Uttar Pradesh,0.85,425.0,2018.0,Medium,421.0,,,,,
52552,Construction,,,6.0,Contract,Written,9.0,1.0,,Rural,Maharashtra,1.25,387.0,2019.0,Weak,439.0,Yes,,,,
52553,Construction,Skilled,Primary,9.0,Contract,Written,11.0,3.0,94.0,Urban,Tamil Nadu,1.15,505.0,2019.0,Weak,643.0,Yes,957.0,314.0,Severe,Contractor loophole
52554,MSME Engineering,Semi-skilled,ITI,20.0,Contract,Daily,11.0,3.0,92.0,Urban,Gujarat,1.12,451.0,2015.0,Strong,569.0,No,963.0,394.0,Severe,Informal labor exclusion
52555,MSME Manufacturing,Unskilled,Primary,20.0,Contract,Verbal,,,90.0,Urban,West Bengal,1.05,435.0,2013.0,Strong,794.0,No,855.0,61.0,Serious,Skill premium ignored
52556,Leather,Skilled,Diploma,14.0,Permanent,Written,10.0,2.0,83.0,Rural,Madhya Pradesh,0.88,,,,414.0,Yes,,,,
52557,MSME Engineering,Semi-skilled,Diploma,12.0,Permanent,Daily,10.0,2.0,66.0,Rural,Assam,0.78,502.0,2016.0,Medium,387.0,No,607.0,220.0,Severe,Informal labor exclusion
52558,Silk,Unskilled,Secondary,18.0,Permanent,Contractor,10.0,2.0,93.0,Urban,Karnataka,1.1,572.0,2018.0,Weak,935.0,,1031.0,96.0,Serious,Skill premium ignored
52559,Textile (Powerloom),Semi-skilled,Diploma,6.0,Permanent,Verbal,12.0,4.0,79.0,Rural,Uttar Pradesh,0.85,322.0,2010.0,Strong,265.0,No,480.0,215.0,Severe,Outdated minimum wage
52560,Leather Tannery,Skilled,Diploma,20.0,Permanent,Verbal,8.0,0.0,84.0,Urban,Maharashtra,1.25,526.0,2019.0,Weak,878.0,No,1180.0,302.0,Severe,Contractor loophole
52561,Textile (Powerloom),Semi-skilled,ITI,15.0,Contract,Verbal,9.0,1.0,51.0,Rural,Uttar Pradesh,0.85,,,,501.0,No,,,,
52562,Textile (Powerloom),,Primary,3.0,Contract,Daily,11.0,3.0,,Rural,Karnataka,1.1,512.0,2020.0,Medium,566.0,No,,,,
52563,Leather,Skilled,None,10.0,Permanent,Contractor,10.0,2.0,62.0,Rural,Tamil Nadu,1.15,537.0,2018.0,Medium,790.0,,932.0,142.0,Severe,Weak enforcement
52564,Leather Tannery,Unskilled,Primary,14.0,Contract,Contractor,9.0,1.0,85.0,Rural,Karnataka,1.1,422.0,2013.0,Medium,460.0,,805.0,345.0,Severe,Informal labor exclusion
52565,Textile (Powerloom),Unskilled,,,Contract,Daily,8.0,0.0,48.0,Rural,Bihar,0.82,339.0,2013.0,Medium,266.0,No,,,,
52566,MSME Manufacturing,,,4.0,Contract,Written,11.0,3.0,,Rural,Uttar Pradesh,0.85,,,,529.0,Yes,,,,
52567,Handloom Silk,Semi-skilled,None,5.0,Permanent,Verbal,11.0,3.0,81.0,Rural,Uttar Pradesh,0.85,451.0,2018.0,Weak,363.0,No,584.0,221.0,Severe,Unpaid overtime
52568,Silk,Unskilled,None,5.0,Permanent,Verbal,,,82.0,Rural,Uttar Pradesh,0.85,,,,,No,,,,
52569,MSME Manufacturing,Semi-skilled,Secondary,15.0,Permanent,Verbal,12.0,4.0,91.0,Urban,Maharashtra,1.25,598.0,2020.0,Strong,1007.0,No,1193.0,186.0,Severe,Unpaid overtime
52570,MSME Manufacturing,Semi-skilled,None,1.0,Permanent,Written,10.0,2.0,60.0,Urban,Karnataka,1.1,457.0,2013.0,Weak,503.0,Yes,673.0,170.0,Severe,Weak enforcement
52571,Silk,Unskilled,,,Contract,Written,10.0,2.0,79.0,Urban,Telangana,1.08,597.0,2013.0,Medium,472.0,Yes,,,,
52572,Silk,Skilled,Primary,14.0,Permanent,Daily,10.0,2.0,85.0,Urban,Karnataka,1.1,535.0,2012.0,Weak,741.0,No,984.0,243.0,Severe,Contractor loophole
52573,Textile (Powerloom),Skilled,Diploma,8.0,Contract,Verbal,,,47.0,Urban,Maharashtra,1.25,515.0,2015.0,Strong,858.0,No,923.0,65.0,Serious,Skill premium ignored
52574,Silk,Semi-skilled,Secondary,12.0,Permanent,Verbal,11.0,3.0,60.0,Urban,West Bengal,1.05,390.0,2018.0,Medium,568.0,No,687.0,119.0,Serious,Skill premium ignored
52575,Leather,Unskilled,None,6.0,Permanent,Written,10.0,2.0,76.0,Urban,Maharashtra,1.25,305.0,2019.0,Weak,468.0,Yes,646.0,178.0,Severe,Informal labor exclusion
52576,Silk,Unskilled,Diploma,16.0,Contract,Verbal,10.0,2.0,47.0,Rural,Madhya Pradesh,0.88,315.0,2013.0,Strong,330.0,No,500.0,170.0,Severe,Unpaid overtime
52577,Silk,Semi-skilled,Primary,7.0,Contract,Daily,8.0,0.0,93.0,Rural,Maharashtra,1.25,,,,420.0,No,,,,
52578,Construction,,Primary,7.0,Contract,Written,11.0,3.0,,Urban,Gujarat,1.12,377.0,2013.0,Medium,443.0,Yes,,,,
52579,Leather,,ITI,10.0,Contract,Written,9.0,1.0,,Urban,Karnataka,1.1,501.0,2012.0,Weak,606.0,Yes,,,,
52580,Handloom Silk,Semi-skilled,,0.0,Contract,Daily,10.0,2.0,73.0,Rural,Assam,0.78,,,,293.0,No,,,,
52581,Handloom Silk,Skilled,ITI,4.0,Permanent,Verbal,10.0,2.0,50.0,Rural,Madhya Pradesh,0.88,304.0,2012.0,Medium,344.0,No,434.0,90.0,Serious,Skill premium ignored
52582,Silk,Unskilled,Primary,8.0,Permanent,Daily,9.0,1.0,81.0,Rural,Uttar Pradesh,0.85,414.0,2018.0,Strong,340.0,No,557.0,217.0,Severe,Outdated minimum wage
52583,Leather,Unskilled,ITI,20.0,Permanent,Written,10.0,2.0,76.0,Rural,Maharashtra,1.25,,,,353.0,Yes,,,,
52584,MSME Engineering,Semi-skilled,,0.0,Contract,Daily,9.0,1.0,54.0,Urban,Tamil Nadu,1.15,352.0,2016.0,Weak,451.0,No,557.0,106.0,Serious,Skill premium ignored
52585,Handloom Silk,Semi-skilled,ITI,12.0,Permanent,Written,11.0,3.0,85.0,Rural,Karnataka,1.1,326.0,2010.0,Strong,620.0,Yes,705.0,85.0,Serious,Skill premium ignored
52586,Leather Tannery,Semi-skilled,Secondary,18.0,Contract,Verbal,9.0,1.0,87.0,Rural,Assam,0.78,337.0,2019.0,Strong,517.0,No,558.0,41.0,Mild,Acceptable compliance
52587,Leather Tannery,Unskilled,ITI,11.0,Contract,Contractor,10.0,2.0,80.0,Urban,Telangana,1.08,492.0,2020.0,Medium,592.0,,822.0,230.0,Severe,Weak enforcement
52588,Leather Tannery,Skilled,None,2.0,Permanent,Written,11.0,3.0,81.0,Rural,Bihar,0.82,,,,260.0,Yes,,,,
52589,MSME Engineering,,Primary,7.0,Contract,Verbal,11.0,3.0,,Urban,Maharashtra,1.25,321.0,2012.0,Medium,577.0,No,,,,
52590,Silk,Unskilled,Secondary,20.0,Permanent,Contractor,9.0,1.0,70.0,Urban,Karnataka,1.1,304.0,2020.0,Strong,491.0,,708.0,217.0,Severe,Contractor loophole
52591,Construction,,,9.0,Contract,Contractor,11.0,3.0,,Rural,Telangana,1.08,,,,481.0,,,,,
52592,Silk,Unskilled,Diploma,14.0,Permanent,Daily,9.0,1.0,77.0,Urban,Maharashtra,1.25,386.0,2016.0,Medium,696.0,No,850.0,154.0,Severe,Contractor loophole
52593,Silk,Skilled,None,,Contract,Contractor,8.0,0.0,92.0,Rural,Uttar Pradesh,0.85,497.0,2016.0,Medium,277.0,,,,,
52594,Silk,Skilled,None,0.0,Contract,Daily,8.0,0.0,89.0,Rural,Assam,0.78,,,,285.0,No,,,,
52595,Silk,Semi-skilled,Secondary,13.0,Contract,Written,9.0,1.0,87.0,Rural,Tamil Nadu,1.15,,,,420.0,Yes,,,,
52596,Construction,,,3.0,Contract,Daily,9.0,1.0,,Rural,West Bengal,1.05,,,,260.0,No,,,,
52597,Silk,Unskilled,ITI,12.0,Permanent,Daily,10.0,2.0,60.0,Rural,Uttar Pradesh,0.85,,,,538.0,No,,,,
52598,Leather Tannery,Skilled,Diploma,14.0,Contract,Written,8.0,0.0,86.0,Rural,Bihar,0.82,410.0,2016.0,Strong,536.0,Yes,633.0,97.0,Serious,Skill premium ignored
52599,Leather Tannery,Semi-skilled,Secondary,6.0,Permanent,Written,10.0,2.0,75.0,Rural,Maharashtra,1.25,,,,265.0,Yes,,,,
52600,Handloom Silk,,Primary,5.0,Contract,Daily,11.0,3.0,,Rural,West Bengal,1.05,,,,561.0,No,,,,
52601,Construction,Skilled,ITI,13.0,Contract,Contractor,11.0,3.0,58.0,Rural,Assam,0.78,373.0,2012.0,Medium,333.0,,521.0,188.0,Severe,Outdated minimum wage
52602,Handloom Silk,Semi-skilled,Diploma,7.0,Permanent,Verbal,11.0,3.0,89.0,Rural,Uttar Pradesh,0.85,317.0,2018.0,Strong,435.0,No,501.0,66.0,Serious,Skill premium ignored
52603,Leather,,ITI,13.0,Contract,Verbal,10.0,2.0,,Rural,Karnataka,1.1,,,,643.0,No,,,,
52604,Leather,Skilled,Secondary,5.0,Permanent,Verbal,,,88.0,Rural,Madhya Pradesh,0.88,594.0,2013.0,Weak,621.0,No,765.0,144.0,Severe,Contractor loophole
52605,Leather Tannery,,None,,Contract,Verbal,,,,Urban,Telangana,1.08,394.0,2012.0,Medium,,No,,,,
52606,Silk,,Primary,0.0,Contract,Daily,9.0,1.0,,Rural,Tamil Nadu,1.15,403.0,2013.0,Strong,290.0,No,,,,
52607,Leather,Semi-skilled,Secondary,2.0,Contract,Contractor,10.0,2.0,74.0,Rural,Madhya Pradesh,0.88,423.0,2013.0,Strong,363.0,,542.0,179.0,Severe,Unpaid overtime
52608,MSME Engineering,Skilled,Secondary,11.0,Contract,Written,10.0,2.0,90.0,Urban,Karnataka,1.1,389.0,2015.0,Strong,611.0,Yes,801.0,190.0,Severe,Outdated minimum wage
52609,Leather,,,4.0,Contract,Verbal,8.0,0.0,,Rural,Assam,0.78,562.0,2019.0,Strong,329.0,No,,,,
52610,MSME Manufacturing,Skilled,,3.0,Contract,Contractor,11.0,3.0,86.0,Rural,Gujarat,1.12,506.0,2012.0,Weak,595.0,,848.0,253.0,Severe,Unpaid overtime
52611,Leather,Semi-skilled,Diploma,15.0,Permanent,Verbal,11.0,3.0,56.0,Urban,Tamil Nadu,1.15,599.0,2018.0,Strong,614.0,No,1018.0,404.0,Severe,Informal labor exclusion
52612,Handloom Silk,Unskilled,,,Contract,Verbal,8.0,0.0,76.0,Rural,Telangana,1.08,433.0,2015.0,Weak,573.0,No,,,,
52613,MSME Manufacturing,Unskilled,Secondary,14.0,Permanent,Verbal,10.0,2.0,90.0,Rural,Assam,0.78,366.0,2015.0,Weak,395.0,No,535.0,140.0,Severe,Unpaid overtime
52614,Construction,Skilled,ITI,4.0,Permanent,Verbal,,,89.0,Rural,Uttar Pradesh,0.85,519.0,2013.0,Strong,591.0,No,668.0,77.0,Serious,Skill premium ignored
52615,Silk,Skilled,,2.0,Contract,Verbal,12.0,4.0,47.0,Rural,Telangana,1.08,422.0,2019.0,Medium,585.0,No,632.0,47.0,Mild,Acceptable compliance
52616,Leather,Skilled,,,Contract,Contractor,8.0,0.0,71.0,Urban,West Bengal,1.05,495.0,2020.0,Strong,412.0,,,,,
52617,Construction,Semi-skilled,,4.0,Contract,Verbal,8.0,0.0,56.0,Urban,Karnataka,1.1,513.0,2010.0,Medium,656.0,No,759.0,103.0,Serious,Skill premium ignored
52618,Textile (Powerloom),Semi-skilled,None,,Permanent,Daily,9.0,1.0,51.0,Rural,Assam,0.78,404.0,2010.0,Weak,341.0,No,,,,
52619,MSME Engineering,Skilled,ITI,6.0,Contract,Verbal,11.0,3.0,74.0,Rural,Madhya Pradesh,0.88,546.0,2013.0,Medium,479.0,No,707.0,228.0,Severe,Informal labor exclusion
52620,MSME Engineering,Semi-skilled,Primary,1.0,Permanent,Verbal,8.0,0.0,81.0,Rural,Assam,0.78,,,,491.0,No,,,,
52621,Construction,,ITI,17.0,Contract,Written,10.0,2.0,,Rural,Gujarat,1.12,358.0,2020.0,Medium,551.0,Yes,,,,
52622,Leather Tannery,Skilled,Primary,19.0,Permanent,Contractor,11.0,3.0,81.0,Rural,Tamil Nadu,1.15,397.0,2018.0,Strong,683.0,,918.0,235.0,Severe,Contractor loophole
52623,Handloom Silk,Semi-skilled,Diploma,2.0,Permanent,Contractor,8.0,0.0,66.0,Urban,Gujarat,1.12,326.0,2015.0,Weak,511.0,,563.0,52.0,Serious,Skill premium ignored
52624,Textile (Powerloom),Unskilled,Diploma,4.0,Contract,Verbal,8.0,0.0,47.0,Rural,Assam,0.78,,,,609.0,No,,,,
52625,MSME Engineering,Skilled,Diploma,15.0,Permanent,Verbal,8.0,0.0,83.0,Urban,West Bengal,1.05,369.0,2018.0,Strong,708.0,No,771.0,63.0,Serious,Skill premium ignored
52626,Textile (Powerloom),Unskilled,ITI,19.0,Permanent,Contractor,9.0,1.0,77.0,Rural,Uttar Pradesh,0.85,,,,565.0,,,,,
52627,Textile (Powerloom),Skilled,ITI,15.0,Permanent,Contractor,8.0,0.0,66.0,Rural,Gujarat,1.12,413.0,2013.0,Strong,684.0,,834.0,150.0,Severe,Outdated minimum wage
52628,Construction,,ITI,10.0,Contract,Daily,9.0,1.0,,Rural,Bihar,0.82,,,,286.0,No,,,,
52629,MSME Engineering,Skilled,None,9.0,Contract,Written,10.0,2.0,62.0,Urban,Tamil Nadu,1.15,331.0,2018.0,Weak,518.0,Yes,684.0,166.0,Severe,Outdated minimum wage
52630,MSME Manufacturing,Skilled,Diploma,3.0,Contract,Written,10.0,2.0,95.0,Urban,Tamil Nadu,1.15,571.0,2019.0,Medium,618.0,Yes,967.0,349.0,Severe,Weak enforcement
52631,Leather Tannery,Unskilled,,0.0,Contract,Contractor,11.0,3.0,63.0,Urban,West Bengal,1.05,338.0,2020.0,Medium,292.0,,487.0,195.0,Severe,Informal labor exclusion
52632,Handloom Silk,Unskilled,Primary,13.0,Permanent,Verbal,10.0,2.0,83.0,Rural,Maharashtra,1.25,531.0,2010.0,Strong,750.0,No,1033.0,283.0,Severe,Weak enforcement
52633,Handloom Silk,Unskilled,Diploma,5.0,Contract,Written,10.0,2.0,52.0,Rural,Assam,0.78,564.0,2020.0,Strong,526.0,Yes,560.0,34.0,Mild,Acceptable compliance
52634,Handloom Silk,Skilled,Secondary,7.0,Contract,Verbal,,,83.0,Rural,Tamil Nadu,1.15,,,,,No,,,,
52635,Leather Tannery,Skilled,None,,Permanent,Verbal,10.0,2.0,92.0,Urban,Karnataka,1.1,400.0,2015.0,Strong,622.0,No,,,,
52636,MSME Manufacturing,Skilled,ITI,3.0,Contract,Verbal,,,84.0,Rural,Assam,0.78,,,,,No,,,,
52637,Handloom Silk,Skilled,Diploma,4.0,Contract,Daily,10.0,2.0,46.0,Rural,Uttar Pradesh,0.85,362.0,2012.0,Medium,344.0,No,462.0,118.0,Serious,Skill premium ignored
52638,MSME Engineering,,,7.0,Contract,Written,8.0,0.0,,Rural,Bihar,0.82,,,,499.0,Yes,,,,
52639,Leather,Unskilled,ITI,18.0,Contract,Verbal,9.0,1.0,89.0,Rural,Karnataka,1.1,462.0,2016.0,Medium,842.0,No,902.0,60.0,Serious,Skill premium ignored
52640,Leather Tannery,Skilled,Primary,7.0,Contract,Verbal,,,70.0,Rural,Karnataka,1.1,,,,,No,,,,
52641,Leather Tannery,Skilled,Diploma,9.0,Permanent,Contractor,9.0,1.0,80.0,Rural,Madhya Pradesh,0.88,552.0,2018.0,Weak,589.0,,749.0,160.0,Severe,Outdated minimum wage
52642,MSME Engineering,Semi-skilled,ITI,5.0,Permanent,Verbal,10.0,2.0,94.0,Rural,Karnataka,1.1,449.0,2012.0,Medium,452.0,No,783.0,331.0,Severe,Weak enforcement
52643,Silk,Semi-skilled,Primary,11.0,Permanent,Contractor,9.0,1.0,45.0,Rural,West Bengal,1.05,517.0,2013.0,Strong,492.0,,779.0,287.0,Severe,Contractor loophole
52644,MSME Manufacturing,Semi-skilled,Diploma,9.0,Permanent,Verbal,10.0,2.0,94.0,Rural,Maharashtra,1.25,,,,291.0,No,,,,
52645,Leather,Unskilled,ITI,9.0,Permanent,Written,8.0,0.0,83.0,Rural,Bihar,0.82,583.0,2013.0,Medium,460.0,Yes,687.0,227.0,Severe,Contractor loophole
52646,Leather,,None,3.0,Contract,Verbal,12.0,4.0,,Rural,Bihar,0.82,,,,549.0,No,,,,
52647,Construction,,,,Contract,Contractor,11.0,3.0,,Rural,Maharashtra,1.25,455.0,2015.0,Medium,564.0,,,,,
52648,Leather,,Primary,7.0,Contract,Verbal,8.0,0.0,,Urban,Karnataka,1.1,326.0,2013.0,Medium,562.0,No,,,,
52649,MSME Engineering,Unskilled,Diploma,1.0,Permanent,Verbal,,,90.0,Urban,Telangana,1.08,529.0,2013.0,Strong,731.0,No,776.0,45.0,Mild,Acceptable compliance
52650,Handloom Silk,Semi-skilled,Secondary,8.0,Contract,Contractor,9.0,1.0,89.0,Urban,Karnataka,1.1,420.0,2010.0,Medium,664.0,,773.0,109.0,Serious,Skill premium ignored
52651,Construction,,None,,Contract,Contractor,9.0,1.0,,Rural,Bihar,0.82,593.0,2010.0,Weak,631.0,,,,,
52652,Construction,Semi-skilled,ITI,9.0,Contract,Verbal,,,68.0,Rural,Madhya Pradesh,0.88,571.0,2016.0,Strong,441.0,No,723.0,282.0,Severe,Contractor loophole
52653,MSME Engineering,Semi-skilled,None,6.0,Permanent,Written,8.0,0.0,78.0,Rural,Assam,0.78,302.0,2020.0,Strong,374.0,Yes,423.0,49.0,Mild,Acceptable compliance
52654,Leather Tannery,Semi-skilled,Primary,2.0,Permanent,Daily,10.0,2.0,82.0,Urban,Karnataka,1.1,459.0,2012.0,Strong,441.0,No,734.0,293.0,Severe,Contractor loophole
52655,MSME Engineering,Semi-skilled,ITI,19.0,Permanent,Contractor,9.0,1.0,89.0,Urban,Telangana,1.08,374.0,2012.0,Medium,776.0,,828.0,52.0,Serious,Skill premium ignored
52656,MSME Manufacturing,,Secondary,19.0,Contract,Written,11.0,3.0,,Urban,Karnataka,1.1,530.0,2013.0,Weak,631.0,Yes,,,,
52657,Construction,Semi-skilled,Secondary,17.0,Permanent,Written,10.0,2.0,80.0,Rural,Madhya Pradesh,0.88,344.0,2012.0,Medium,511.0,Yes,615.0,104.0,Serious,Skill premium ignored
52658,Leather,Unskilled,Secondary,10.0,Permanent,Daily,8.0,0.0,58.0,Rural,Madhya Pradesh,0.88,369.0,2019.0,Medium,284.0,No,514.0,230.0,Severe,Contractor loophole
52659,MSME Manufacturing,Unskilled,Primary,18.0,Permanent,Written,10.0,2.0,73.0,Rural,Bihar,0.82,590.0,2018.0,Strong,679.0,Yes,751.0,72.0,Serious,Skill premium ignored
52660,Leather,Semi-skilled,Diploma,9.0,Permanent,Daily,8.0,0.0,91.0,Rural,Assam,0.78,415.0,2020.0,Strong,403.0,No,555.0,152.0,Severe,Outdated minimum wage
52661,Leather Tannery,Unskilled,,,Contract,Written,9.0,1.0,80.0,Rural,Assam,0.78,393.0,2019.0,Weak,503.0,Yes,,,,
52662,Construction,Semi-skilled,,5.0,Contract,Written,11.0,3.0,84.0,Urban,Gujarat,1.12,481.0,2012.0,Weak,741.0,Yes,810.0,69.0,Serious,Skill premium ignored
52663,Handloom Silk,,ITI,18.0,Contract,Daily,10.0,2.0,,Rural,Madhya Pradesh,0.88,383.0,2013.0,Strong,638.0,No,,,,
52664,Leather,Semi-skilled,Diploma,17.0,Permanent,Daily,11.0,3.0,75.0,Urban,Gujarat,1.12,366.0,2016.0,Strong,464.0,No,796.0,332.0,Severe,Contractor loophole
52665,MSME Engineering,,Primary,7.0,Contract,Daily,10.0,2.0,,Urban,Maharashtra,1.25,581.0,2012.0,Medium,424.0,No,,,,
52666,MSME Manufacturing,Unskilled,ITI,16.0,Contract,Verbal,,,70.0,Rural,Assam,0.78,350.0,2016.0,Medium,286.0,No,507.0,221.0,Severe,Weak enforcement
52667,MSME Manufacturing,Skilled,Diploma,14.0,Permanent,Written,9.0,1.0,76.0,Urban,Telangana,1.08,573.0,2015.0,Strong,621.0,Yes,988.0,367.0,Severe,Informal labor exclusion
52668,MSME Engineering,Unskilled,Diploma,5.0,Permanent,Contractor,10.0,2.0,60.0,Rural,Telangana,1.08,,,,645.0,,,,,
52669,Handloom Silk,Semi-skilled,Secondary,13.0,Permanent,Daily,11.0,3.0,76.0,Rural,Uttar Pradesh,0.85,591.0,2018.0,Strong,590.0,No,763.0,173.0,Severe,Weak enforcement
52670,Construction,,Primary,9.0,Contract,Verbal,10.0,2.0,,Rural,Maharashtra,1.25,346.0,2020.0,Weak,542.0,No,,,,
52671,Handloom Silk,Skilled,Secondary,9.0,Contract,Written,10.0,2.0,46.0,Rural,Gujarat,1.12,446.0,2015.0,Medium,646.0,Yes,759.0,113.0,Serious,Skill premium ignored
52672,Leather,Semi-skilled,Primary,16.0,Contract,Written,11.0,3.0,58.0,Rural,Gujarat,1.12,,,,257.0,Yes,,,,
52673,Construction,Skilled,Diploma,3.0,Permanent,Written,10.0,2.0,80.0,Rural,Madhya Pradesh,0.88,306.0,2010.0,Strong,328.0,Yes,480.0,152.0,Severe,Weak enforcement
52674,MSME Engineering,Unskilled,Primary,16.0,Contract,Daily,10.0,2.0,72.0,Urban,West Bengal,1.05,443.0,2019.0,Weak,729.0,No,784.0,55.0,Serious,Skill premium ignored
52675,Leather Tannery,Semi-skilled,Secondary,19.0,Permanent,Verbal,8.0,0.0,91.0,Rural,West Bengal,1.05,541.0,2013.0,Medium,592.0,No,984.0,392.0,Severe,Unpaid overtime
52676,MSME Manufacturing,Unskilled,Secondary,1.0,Permanent,Written,9.0,1.0,90.0,Urban,Karnataka,1.1,487.0,2010.0,Weak,502.0,Yes,744.0,242.0,Severe,Unpaid overtime
52677,Leather Tannery,Unskilled,Secondary,12.0,Contract,Daily,9.0,1.0,93.0,Rural,Uttar Pradesh,0.85,586.0,2015.0,Strong,588.0,No,758.0,170.0,Severe,Informal labor exclusion
52678,Handloom Silk,Unskilled,,7.0,Contract,Written,11.0,3.0,65.0,Urban,Telangana,1.08,353.0,2019.0,Weak,373.0,Yes,597.0,224.0,Severe,Unpaid overtime
52679,Silk,Unskilled,ITI,12.0,Permanent,Verbal,12.0,4.0,83.0,Rural,Uttar Pradesh,0.85,362.0,2019.0,Weak,412.0,No,550.0,138.0,Severe,Outdated minimum wage
52680,MSME Manufacturing,Skilled,,6.0,Contract,Written,11.0,3.0,50.0,Rural,Uttar Pradesh,0.85,599.0,2010.0,Strong,548.0,Yes,687.0,139.0,Severe,Unpaid overtime
52681,Leather Tannery,Skilled,ITI,5.0,Permanent,Contractor,11.0,3.0,93.0,Rural,Karnataka,1.1,495.0,2013.0,Weak,558.0,,859.0,301.0,Severe,Contractor loophole
52682,Textile (Powerloom),Skilled,Secondary,1.0,Permanent,Contractor,10.0,2.0,79.0,Rural,Uttar Pradesh,0.85,,,,395.0,,,,,
52683,MSME Engineering,Semi-skilled,Diploma,16.0,Permanent,Verbal,,,63.0,Rural,Uttar Pradesh,0.85,320.0,2020.0,Medium,387.0,No,536.0,149.0,Severe,Unpaid overtime
52684,Construction,Semi-skilled,Primary,20.0,Permanent,Verbal,,,76.0,Urban,Maharashtra,1.25,418.0,2013.0,Weak,658.0,No,993.0,335.0,Severe,Unpaid overtime
52685,Leather,Semi-skilled,None,3.0,Permanent,Daily,8.0,0.0,72.0,Urban,Maharashtra,1.25,425.0,2013.0,Strong,493.0,No,780.0,287.0,Severe,Informal labor exclusion
52686,Leather Tannery,Skilled,Primary,5.0,Permanent,Daily,11.0,3.0,94.0,Rural,Gujarat,1.12,,,,445.0,No,,,,
52687,Construction,Unskilled,ITI,13.0,Permanent,Written,10.0,2.0,53.0,Rural,Bihar,0.82,533.0,2012.0,Strong,438.0,Yes,630.0,192.0,Severe,Informal labor exclusion
52688,MSME Manufacturing,Unskilled,,,Contract,Written,11.0,3.0,80.0,Urban,Gujarat,1.12,573.0,2019.0,Strong,276.0,Yes,,,,
52689,Handloom Silk,,,10.0,Contract,Verbal,,,,Rural,Karnataka,1.1,,,,,No,,,,
52690,Handloom Silk,,ITI,20.0,Contract,Daily,9.0,1.0,,Urban,West Bengal,1.05,386.0,2015.0,Weak,489.0,No,,,,
52691,Construction,Semi-skilled,ITI,18.0,Permanent,Contractor,11.0,3.0,87.0,Rural,Gujarat,1.12,548.0,2012.0,Strong,938.0,,1038.0,100.0,Serious,Skill premium ignored
52692,Handloom Silk,Skilled,Diploma,11.0,Contract,Daily,9.0,1.0,50.0,Urban,Telangana,1.08,362.0,2012.0,Strong,627.0,No,671.0,44.0,Mild,Acceptable compliance
52693,Textile (Powerloom),Semi-skilled,ITI,0.0,Permanent,Verbal,10.0,2.0,54.0,Rural,Bihar,0.82,352.0,2016.0,Medium,297.0,No,397.0,100.0,Serious,Skill premium ignored
52694,MSME Engineering,Skilled,Secondary,0.0,Permanent,Contractor,11.0,3.0,47.0,Rural,Gujarat,1.12,,,,323.0,,,,,
52695,MSME Engineering,Semi-skilled,None,,Contract,Contractor,10.0,2.0,66.0,Urban,Maharashtra,1.25,304.0,2016.0,Medium,253.0,,,,,
52696,Construction,Skilled,Primary,14.0,Permanent,Written,8.0,0.0,83.0,Urban,Karnataka,1.1,499.0,2013.0,Strong,543.0,Yes,940.0,397.0,Severe,Weak enforcement
52697,MSME Manufacturing,Unskilled,ITI,20.0,Permanent,Daily,10.0,2.0,49.0,Rural,Bihar,0.82,440.0,2013.0,Medium,375.0,No,605.0,230.0,Severe,Informal labor exclusion
52698,Handloom Silk,Semi-skilled,None,,Contract,Contractor,9.0,1.0,51.0,Urban,Karnataka,1.1,397.0,2012.0,Strong,533.0,,,,,
52699,Silk,Skilled,,,Contract,Contractor,10.0,2.0,89.0,Rural,Bihar,0.82,312.0,2019.0,Medium,482.0,,,,,
52700,Leather Tannery,Unskilled,Primary,9.0,Contract,Written,9.0,1.0,64.0,Urban,Maharashtra,1.25,545.0,2018.0,Strong,777.0,Yes,953.0,176.0,Severe,Outdated minimum wage
52701,Silk,Semi-skilled,,1.0,Contract,Verbal,12.0,4.0,67.0,Rural,Tamil Nadu,1.15,310.0,2010.0,Strong,346.0,No,550.0,204.0,Severe,Weak enforcement
52702,MSME Engineering,Semi-skilled,Diploma,4.0,Contract,Verbal,,,59.0,Rural,West Bengal,1.05,,,,,No,,,,
52703,MSME Manufacturing,Skilled,Secondary,11.0,Permanent,Contractor,9.0,1.0,59.0,Rural,Madhya Pradesh,0.88,,,,619.0,,,,,
52704,MSME Manufacturing,Unskilled,Diploma,9.0,Permanent,Written,10.0,2.0,60.0,Rural,Assam,0.78,,,,564.0,Yes,,,,
52705,Silk,,None,,Contract,Written,8.0,0.0,,Urban,Tamil Nadu,1.15,482.0,2018.0,Weak,578.0,Yes,,,,
52706,MSME Engineering,Unskilled,Diploma,20.0,Permanent,Daily,9.0,1.0,82.0,Rural,Bihar,0.82,406.0,2015.0,Strong,508.0,No,631.0,123.0,Severe,Contractor loophole
